id	text	pinyin	voice	file
word_132	衣服	yīfu	zh-CN-XiaoxiaoNeural	audio/phase1/word_132.opus
word_133	医生	yīshēng	zh-CN-XiaoxiaoNeural	audio/phase1/word_133.opus
word_134	医院	yīyuàn	zh-CN-XiaoxiaoNeural	audio/phase1/word_134.opus
word_135	椅子	yǐzi	zh-CN-XiaoxiaoNeural	audio/phase1/word_135.opus
word_136	有	yǒu	zh-CN-XiaoxiaoNeural	audio/phase1/word_136.opus
word_137	月	yuè	zh-CN-XiaoxiaoNeural	audio/phase1/word_137.opus
word_138	再见	zàijiàn	zh-CN-XiaoxiaoNeural	audio/phase1/word_138.opus
word_139	在	zài	zh-CN-XiaoxiaoNeural	audio/phase1/word_139.opus
word_140	怎么	zěnme	zh-CN-XiaoxiaoNeural	audio/phase1/word_140.opus
word_141	怎么样	zěnmeyàng	zh-CN-XiaoxiaoNeural	audio/phase1/word_141.opus
word_142	这	zhè	zh-CN-XiaoxiaoNeural	audio/phase1/word_142.opus
word_143	中国	Zhōngguó	zh-CN-XiaoxiaoNeural	audio/phase1/word_143.opus
word_144	中午	zhōngwǔ	zh-CN-XiaoxiaoNeural	audio/phase1/word_144.opus
word_145	住	zhù	zh-CN-XiaoxiaoNeural	audio/phase1/word_145.opus
word_146	桌子	zhuōzi	zh-CN-XiaoxiaoNeural	audio/phase1/word_146.opus
word_147	字	zì	zh-CN-XiaoxiaoNeural	audio/phase1/word_147.opus
word_148	昨天	zuótiān	zh-CN-XiaoxiaoNeural	audio/phase1/word_148.opus
word_149	坐	zuò	zh-CN-XiaoxiaoNeural	audio/phase1/word_149.opus
word_150	做	zuò	zh-CN-XiaoxiaoNeural	audio/phase1/word_150.opus
word_151	碗	wǎn	zh-CN-XiaoxiaoNeural	audio/phase1/word_151.opus
